source,target
Julia - can't be solitary,Zach - decompiling
Julia - work in context,Binx - digestibility
Julia - work in context,Maeda - How do you relate to people?
Julia - work in context,Regine - more concerned with socially engaged work
Julia - work in context,Regine - elitist and their gadgets
Julia - work in context,Golan - staring down the barrel
Julia - aesthetic value,Golan - easy beauty
Julia - aesthetic value,Golan_AMA - abstraction
Julia - aesthetic value,Maeda - Isn't it supposed to be new?
Julia - aesthetic value,Marius - aesthetic experience
Julia - aesthetic value,Nervous_Jessica - knowing it's beautiful
Julia - aesthetic value,Paola - beauty in exile
Julia - aesthetic value,Paola - Paola's Republic
Julia - aesthetic value,Shiffman - Carl Sims
Julia - how it makes me feel,Karsten - physical feedback
Julia - how it makes me feel,Shantell - Future gesture
Julia - new and interesting,Kyle_CH - tribe of New media
Julia - new and interesting,Maeda - Isn't it supposed to be new?
Julia - new and interesting,Philip - young medium
Julia - new and interesting,Theo - new media and old media,
Julia - medium of our time,Joel - myth of art and technology
Julia - medium of our time,Kyle_CH - tribe of New media
Julia - medium of our time,Kyle_CH - fun accessible art
Julia - medium of our time,Maeda - Isn't it supposed to be new?
Julia - medium of our time,Marius - Thoroughly enjoying it at the moment
Julia - medium of our time,Philip - young medium
Julia - medium of our time,Regine - doesn't matter as long as it's good
Julia - strength of weak ties,Aaron - digital trace
Julia - strength of weak ties,Greg - the "Like" button cascade
Julia - strength of weak ties,Karsten - social collider
Julia - strength of weak ties,Kyle_MC - Keytweeter
Julia - strength of weak ties,Lindsay - meeting IRL
Julia - strength of weak ties,Lindsay - online identity
Julia - strength of weak ties,Paola - social media quicksand
Julia - net friends,Aaron - digital trace
Julia - net friends,Elliot_UK - Ideaspace
Julia - net friends,Greg - the "Like" button cascade
Julia - net friends,Karsten - social collider
Julia - net friends,Kyle_CH - coral reefs
Julia - net friends,Kyle_MC - Keytweeter
Julia - net friends,Lindsay - meeting IRL
Julia - net friends,Lindsay - online identity
Julia - net friends,Paola - social media quicksand
Julia - make us more compassionate,Binx - changing the world
Julia - make us more compassionate,Binx - art and culture
Julia - make us more compassionate,Jer - spoken word
Julia - make us more compassionate,Karsten - solving complex problems
Julia - make us more compassionate,Paola - mutant ants
Julia - make us more compassionate,Vera - Energy Flow2
Julia - make us more compassionate,Kyle_MC - Grab them ASAP
Julia - toward greater generosity,Binx - skillshare
Julia - toward greater generosity,Binx - learning
Julia - toward greater generosity,Binx - learning with others
Julia - toward greater generosity,Binx - changing the world
Julia - toward greater generosity,Binx - art and culture
Julia - toward greater generosity,Casey - Infrastructures should be open
Julia - toward greater generosity,Casey - group teaching
Julia - toward greater generosity,Diederick - open frameworks
Julia - toward greater generosity,Golan - Kyle
Julia - toward greater generosity,Greg - community
Julia - toward greater generosity,Jer - spoken word
Julia - toward greater generosity,Karsten - becoming insular
Julia - toward greater generosity,Karsten - solving complex problems
Julia - toward greater generosity,Kyle_CH - new generation
Julia - toward greater generosity,Lindsay - memes 2
Julia - toward greater generosity,Maeda - Processing community
Julia - toward greater generosity,Paola - sharing
Julia - toward greater generosity,Paola - mutant ants
Julia - toward greater generosity,Shiffman - sharing
Julia - toward greater generosity,Vera - Energy Flow2
Julia - toward greater generosity,Zach - at a festival
Julia - toward greater generosity,Zach - printshop
Julia - toward greater generosity,Zach - emailing the communnity
Julia - toward greater generosity,Jer - Thanks
Julia - better tools,Binx - changing the world
Julia - better tools,Binx - art and culture
Julia - better tools,Greg - Trickle down
Julia - better tools,Greg - engage with research
Julia - better tools,Greg - Sharpening spears
Julia - better tools,Jer - spoken word
Julia - better tools,Julian - city as operating system
Julia - better tools,Karsten - why don't we learn?
Julia - better tools,Karsten - solving complex problems
Julia - better tools,Karsten - power point vs programming
Julia - better tools,Kyle_MC - We don't understand the thing
Julia - better tools,Kyle_MC - Transparent tech
Julia - better tools,Paola - code is a language
Julia - better tools,Kyle_MC - Transparent Tech
Julia - better tools,Theo - open frameworks
Julia - power back to users,Binx - changing the world
Julia - power back to users,Binx - art and culture
Julia - power back to users,Greg - engage with research
Julia - power back to users,Greg - Sharpening spears
Julia - power back to users,Jer - spoken word
Julia - power back to users,Julian - city as operating system
Julia - power back to users,Karsten - why don't we learn?
Julia - power back to users,Karsten - solving complex problems
Julia - power back to users,Karsten - power point vs programming
Julia - power back to users,Kyle_MC - We don't understand the thing
Julia - power back to users,Kyle_MC - Transparent Tech
Julia - power back to users,Kyle_MC - Transparent tech
Julia - power back to users,Paola - code is a language
Julia - open source,Casey - Infrastructures should be open
Julia - open source,Chris - ethic of sharing
Julia - open source,Golan - Kyle
Julia - open source,Golan - closed source mistake
Julia - open source,Golan - limits to sharing
Julia - open source,Jer - Making a tool
Julia - open source,Jer - Post-capitalism
Julia - open source,Jer - post-capitalism2
Julia - open source,JTNimoy - enough cooks
Julia - open source,Karsten - becoming insular
Julia - open source,Maeda - Processing community
Julia - open source,Marcus - economics question
Julia - open source,Paola - generosity
Julia - open source,Shiffman - sharing
Julia - open source,Shiffman - Open Source Contract
Julia - open source,Zach - printshop
Julia - open source,Zach - decompiling
Julia - need for collaboration,Casey - Infrastructures should be open
Julia - need for collaboration,Chris - ethic of sharing
Julia - need for collaboration,Golan - Kyle
Julia - need for collaboration,Golan - closed source mistake
Julia - need for collaboration,Golan - limits to sharing
Julia - need for collaboration,Jer - Making a tool
Julia - need for collaboration,Jer - Post-capitalism
Julia - need for collaboration,Jer - post-capitalism2
Julia - need for collaboration,JTNimoy - enough cooks
Julia - need for collaboration,Karsten - becoming insular
Julia - need for collaboration,Maeda - Processing community
Julia - need for collaboration,Marcus - economics question
Julia - need for collaboration,Paola - generosity
Julia - need for collaboration,Philip - if I had Processing in school
Julia - need for collaboration,Shiffman - sharing
Julia - need for collaboration,Shiffman - Open Source Contract
Julia - need for collaboration,Zach - printshop
Julia - need for collaboration,Zach - decompiling
Julia - need for collaboration,Kyle_MC - Transparent tech
Julian - Critical engineering,Kyle_MC - Anonymous
Julian - Critical engineering,Paola - code changes your thinking
Julian - Critical engineering,Greg - engage with research
Julian - Critical engineering,Kyle_MC - art versus engineering
Julian - Transparency,Kyle_MC - Anonymous
Julian - ideology of seamlessness,Karsten - 256 bytes part 1
Julian - ideology of seamlessness,Kyle_MC - Hackers
Julian - ideology of seamlessness,Kyle_MC - Hackers and artists
Julian - ideology of seamlessness,Kyle_MC - Anonymous
Julian - ideology of seamlessness,Regine - elitist and their gadgets
Julian - ideology of seamlessness,Chris - interfaces
Julian - toolkit culture,Aaron - recombination
Julian - toolkit culture,Elliot_UK - Laying claim on ideas
Julian - toolkit culture,JTNimoy - originality
Julian - toolkit culture,Maeda - Isn't it supposed to be new?
Julian - toolkit culture,Binx - changing the world
Julian - Ray Bradbury story,Marius - We've embraced Dystopia
Julian - science fiction,Aaron - progress
Julian - science fiction,Regine - imagining the future
Julian - journey to the moon,Maeda - Design in the foreground
Julian - journey to the moon,Marius - Predicting the internet
Julian - journey to the moon,Regine - imagining the future
Julian - change the way we see tech,Golan_AMA - machines and human intelligence
Julian - change the way we see tech,Greg - Doug Engelbart part 1
Julian - change the way we see tech,Greg - human augmentation
Julian - change the way we see tech,Joel - Bicycles for the Mind
Julian - change the way we see tech,Kyle_MC - Transparent tech
Julian - change the way we see tech,Marius - Machines change the way we see
Julian - change the way we see tech,Paola - Integrating with technology
Julian - what's inside this thing,Kyle_MC - Anonymous
Julian - what's inside this thing,Kyle_MC - Transparent Tech
Julian - what's inside this thing,Kyle_MC - Transparent tech
Julian - I love networks,Julia - Who owns the internet?
Julian - city as operating system,Julia - Who owns the internet?
Julian - city as operating system,Julia - program or be programmed
Julian - city as operating system,Julia - better tools
Julian - city as operating system,Julia - power back to users
Julian - city as operating system,Kyle_MC - Anonymous
Julian - city as operating system,Kyle_MC - Julian Oliver
Julian - city as operating system,Marcus - energy flow_riot
Julian - city as operating system,Sophy - city
Julian - city as operating system,Julia - what is it doing to us
Julian - city as operating system,Jer - opportunistic sensors for apple
Julian - city as operating system,Jer - Data ownership
Julian - city as operating system,Kyle_CH - coral reefs
Julian - city as operating system,Kyle_CH - RMB city
Julian - city as operating system,Kyle_CH - MMORPGs
Julian - Shapes the way we think,Javier - behavior change
Julian - Shapes the way we think,Marius - Machines change the way we see
Julian - Shapes the way we think,Joel - Bicycles for the Mind
Julian - Transparency grenade,Javier - hacker critique
Julian - Transparency grenade,Javier - Data ownership
Julian - Transparency grenade,Jer - deciding not to record
Karolina - motion story,,Marcus - simulation to stories
Karolina - motion story,,Marcus - energy flow
Karolina - motion story,,Marcus - energy flow_riot
Karolina - motion story,,Marcus - code for storytelling
Karolina - motion story,,Shiffman - nature of code book
Karolina - motion story,,Shiffman - Marker 1
Karolina - motion story,,Jer - ambiguous narrative
Karolina - interactive tableau,Kyle_CH - interactivity 2
Karolina - interactive tableau,Marcus - simulation to stories
Karolina - interactive tableau,Marcus - energy flow
Karolina - interactive tableau,Marcus - energy flow_riot
Karolina - interactive tableau,Marcus - code for storytelling
Karolina - interactive tableau,Golan - audiovisual concept
Karolina - suspension of disbelief,Kyle_CH - storytelling
Karolina - suspension of disbelief,Marcus - simulation to stories
Karolina - suspension of disbelief,Marcus - energy flow
Karolina - suspension of disbelief,Marcus - energy flow_riot
Karolina - suspension of disbelief,Marcus - code for storytelling
Karolina - uncanny/sniff,Kyle_CH - interactivity 2
Karolina - uncanny/sniff,Kyle_CH - Polygons
Karolina - uncanny/sniff,Marcus - energy flow
Karolina - uncanny/sniff,Philip - understanding through physics
Karolina - uncanny/sniff,Philip - bits and bytes
Karolina - uncanny/sniff,Shiffman - reality will only get you so far
Karolina - uncanny/sniff,Shiffman - Nature of Code
Karolina - uncanny/sniff,Theo - funky forest
Karolina - system metaphor,Kyle_CH - Polygons
Karolina - system metaphor,Marcus - Sims
Karolina - system metaphor,Marcus - Epic Games predictions
Karolina - system metaphor,Marcus - lego bricks
Karolina - system metaphor,Shiffman - Games
Karolina - system metaphor,Shiffman - how far could we get?
Karolina - system metaphor,Shiffman - Nature of Code
Karolina - Journey,Aaron - mini-brains 2
Karolina - Journey,Aaron - story medium
Karolina - Journey,Aaron - autonomous storytellers
Karolina - Journey,Aaron - exquisite forest
Karolina - Journey,Greg - visual effects
Karolina - Journey,Kyle_CH - storytelling
Karolina - Journey,Marcus - simulation to stories
Karolina - Journey,Marcus - energy flow
Karolina - Journey,Marcus - energy flow_riot
Karolina - Journey,Marcus - audience
Karolina - Journey,Marcus - code for storytelling
Karolina - Journey,Vera - Energy Flow1
Karolina - Journey,Vera - Energy Flow2
Karolina - Journey,Vera - having a protagonist
Karolina - Journey,Vera - Accessibility through strories
Karolina - Journey,Sophy - nonlinearity
Karolina - Ocean as metaphor,Binx - frustrated about visualization
Karolina - Ocean as metaphor,Binx - digestibility
Karolina - Ocean as metaphor,Casey - Computer as collaborator
Karolina - Ocean as metaphor,Marcus - emergence
Karolina - Ocean as metaphor,Marcus - Sims
Karolina - Ocean as metaphor,Marcus - lego bricks
Karolina - Ocean as metaphor,Philip - system in your head
Karolina - Ocean as metaphor,Philip - first time computation
Karolina - Ocean as metaphor,Casey - Systems theory
Karolina - Ocean as metaphor,Marcus - energy flow_riot
Karolina - Ocean as metaphor,Vera - Energy Flow2
Karolina - Everything,Marcus - Sims
Karolina - Everything,Marcus - lego bricks
Karolina - Everything,Nervous_Jesse - doing something new with a system
Karolina - Everything,Shiffman - Games
Karolina - Everything,Marcus - energy flow
Karolina - Everything,Marcus - simulation to stories
Karolina - stasis,Philip - programming the river
Karolina - stasis,Philip - understanding through physics
